ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,minutos_ouvidos
2026-04-25 23:15:29+00:00,ios,186107,BR,2804:388:4240:ee2f:b115:ac72:82b6:dce3,boyfriend (with Social House),Ariana Grande,boyfriend,spotify:track:0Ryd8975WihbObpp5cPW1t,,,,,,,,trackdone,trackdone,True,False,False,1777158742.0,False,3.101783333333333
2026-04-26 06:57:10+00:00,ios,19383,BR,2804:388:4240:ee2f:b115:ac72:82b6:dce3,Best Mistake,Ariana Grande,My Everything,spotify:track:70yhaHLp9STtzI2Kzba6Tr,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1777158929.0,False,0.32305
2025-11-24 20:25:43+00:00,osx,3089,BR,179.218.6.241,Seven (feat. Latto),Jung Kook,Seven (feat. Latto),spotify:track:7tvh0xpUYCN1Kp7NZSg0XT,,,,,,,,switched-to-video,endplay,False,True,,,False,0.05148333333333333
2025-11-24 20:25:45+00:00,osx,2387,BR,179.218.6.241,Seven (feat. Latto),Jung Kook,Seven (feat. Latto),spotify:track:7tvh0xpUYCN1Kp7NZSg0XT,,,,,,,,clickrow,endplay,False,True,,,False,0.03978333333333333
2025-11-27 11:53:24+00:00,ios,103,BR,2804:388:4120:1a9a:2db9:5ead:b7ee:1bb9,Relevant,Lil Uzi Vert,Relevant,spotify:track:4luNc3niOeZZZgfc4HkziJ,,,,,,,,unknown,endplay,False,True,False,1764244403.0,False,0.0017166666666666667
2025-11-27 11:53:31+00:00,ios,6974,BR,2804:388:4120:1a9a:2db9:5ead:b7ee:1bb9,Relevant,Lil Uzi Vert,Relevant,spotify:track:4luNc3niOeZZZgfc4HkziJ,,,,,,,,unknown,endplay,False,True,False,1764244404.0,False,0.11623333333333333
2025-11-27 11:53:59+00:00,ios,1428,BR,2804:388:4120:1a9a:2db9:5ead:b7ee:1bb9,Relevant,Lil Uzi Vert,Relevant,spotify:track:4luNc3niOeZZZgfc4HkziJ,,,,,,,,unknown,endplay,False,True,False,1764244438.0,False,0.0238
2025-12-03 14:19:21+00:00,ios,30,BR,2804:14d:5ce3:5574:9df7:7bc5:effa:ce8b,,,,,243: The People Are Ill..?,Two Hot Takes,spotify:episode:6dUw2je7NVXWwWqhwImUdF,,,,,unknown,endplay,False,True,False,1764771561.0,False,0.0005
2025-12-14 00:30:39+00:00,ios,29008,BR,2804:388:4121:e156:c5c2:e517:acdd:6d92,Carnival Feat. Playboi Carti,Kanye West,Carnival Feat. Playboi Carti,spotify:track:6YtI3M2uyK9JfS6LNmufN3,,,,,,,,unknown,trackdone,False,False,False,1765672210.0,False,0.48346666666666666
2025-12-14 00:30:50+00:00,ios,10490,BR,2804:388:4121:e156:c5c2:e517:acdd:6d92,Carnival Feat. Playboi Carti,Kanye West,Carnival Feat. Playboi Carti,spotify:track:6YtI3M2uyK9JfS6LNmufN3,,,,,,,,unknown,endplay,False,True,False,1765672240.0,False,0.17483333333333334
2025-12-26 00:33:39+00:00,ios,450,BR,2804:388:8044:2bcd:689c:3d11:4add:2274,supernatural,Ariana Grande,supernatural,spotify:track:4p8QVpCGLuaoGGmoKww9wI,,,,,,,,unknown,endplay,False,True,False,1766709219.0,False,0.0075
2025-12-26 00:35:35+00:00,ios,180,BR,2804:388:8044:2bcd:689c:3d11:4add:2274,supernatural,Ariana Grande,supernatural,spotify:track:4p8QVpCGLuaoGGmoKww9wI,,,,,,,,unknown,endplay,False,True,False,1766709335.0,False,0.003
2025-12-26 00:53:17+00:00,ios,550,BR,2804:388:8044:2bcd:689c:3d11:4add:2274,,,,,jungwon solo live (102923),enha lives <3,spotify:episode:1fzLUsetkAlLHkGA3EPUOu,,,,,unknown,endplay,False,True,False,1766710396.0,False,0.009166666666666667
2025-12-26 00:53:29+00:00,ios,1347,BR,2804:388:8044:2bcd:689c:3d11:4add:2274,,,,,jungwon solo live (102923),enha lives <3,spotify:episode:1fzLUsetkAlLHkGA3EPUOu,,,,,unknown,endplay,False,True,False,1766710407.0,False,0.02245
2025-12-26 00:53:34+00:00,ios,1707,BR,2804:388:8044:2bcd:689c:3d11:4add:2274,,,,,jungwon solo live (102923),enha lives <3,spotify:episode:1fzLUsetkAlLHkGA3EPUOu,,,,,unknown,endplay,False,True,False,1766710412.0,False,0.02845
2025-12-26 00:53:37+00:00,ios,1100,BR,2804:388:8044:2bcd:689c:3d11:4add:2274,,,,,who’s in the wrong? advice session,anything goes with emma chamberlain,spotify:episode:1hWZHtoDJOXtGBBObVuYzB,,,,,unknown,endplay,False,True,False,1766710415.0,False,0.018333333333333333
2025-07-30 14:08:44+00:00,ios,1160,BR,2804:388:9027:4f4c:259d:65d6:e7f4:4e6c,Inside Our Hearts,Martin Garrix,Inside Our Hearts,spotify:track:1GZqnSo2cZGOWIrjae4Brq,,,,,,,,unknown,endplay,False,True,False,1753884523.0,False,0.019333333333333334
2025-07-31 11:39:06+00:00,ios,0,BR,2804:388:a03d:958f:a007:5cc5:1b43:ef16,Inside Our Hearts,Martin Garrix,Inside Our Hearts,spotify:track:1GZqnSo2cZGOWIrjae4Brq,,,,,,,,unknown,endplay,False,True,False,1753961946.0,False,0.0
2025-07-31 16:07:56+00:00,ios,0,BR,2804:388:4112:141d:bc4b:7280:ace2:9a15,,,,,Billions Club Live with Miley Cyrus: A Concert Film,Billions Club: The Series,spotify:episode:07yBAoYFMezvtfjys48nIr,,,,,unknown,endplay,False,True,False,1753978076.0,False,0.0
2025-08-14 15:59:04+00:00,ios,1018,BR,2804:388:4121:fd51:4043:b264:8a4b:181c,,,,,#05: MAX PETTERSON E MAGNÓLIA,Senhora Sua Mãe,spotify:episode:6hwyWDLG5baRREmzp3uh8e,,,,,unknown,endplay,False,True,False,1755187143.0,False,0.016966666666666668
2025-10-01 14:35:23+00:00,ios,5630,BR,2804:388:410c:f045:55db:4da:5c9d:1526,3D (feat. Jack Harlow) (Sped Up),Jung Kook,3D (feat. Jack Harlow) (Sped Up),spotify:track:6m91yknT42PoyTNV9OFVGQ,,,,,,,,unknown,endplay,False,True,False,1759329317.0,False,0.09383333333333334
2025-10-01 14:36:05+00:00,ios,929,BR,2804:388:410c:f045:55db:4da:5c9d:1526,3D (feat. Jack Harlow) (Sped Up),Jung Kook,3D (feat. Jack Harlow) (Sped Up),spotify:track:6m91yknT42PoyTNV9OFVGQ,,,,,,,,unknown,endplay,False,True,False,1759329364.0,False,0.015483333333333333
2025-10-15 19:18:27+00:00,ios,0,BR,2804:388:411f:26a8:155c:feb5:c8df:7729,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",spotify:track:2tz5AWvu4B3dFGzrCWxzIO,,,,,,,,unknown,endplay,False,True,False,1760555907.0,False,0.0
2025-10-15 19:19:36+00:00,ios,560,BR,2804:388:411f:26a8:155c:feb5:c8df:7729,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",spotify:track:2tz5AWvu4B3dFGzrCWxzIO,,,,,,,,unknown,endplay,False,True,False,1760555976.0,False,0.009333333333333334
2025-10-15 19:19:41+00:00,ios,650,BR,2804:388:411f:26a8:155c:feb5:c8df:7729,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",spotify:track:2tz5AWvu4B3dFGzrCWxzIO,,,,,,,,unknown,endplay,False,True,False,1760555980.0,False,0.010833333333333334
2025-10-15 19:19:45+00:00,ios,450,BR,2804:388:411f:26a8:155c:feb5:c8df:7729,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",spotify:track:2tz5AWvu4B3dFGzrCWxzIO,,,,,,,,unknown,endplay,False,True,False,1760555984.0,False,0.0075
2025-10-15 19:19:47+00:00,ios,120,BR,2804:388:411f:26a8:155c:feb5:c8df:7729,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",spotify:track:2tz5AWvu4B3dFGzrCWxzIO,,,,,,,,unknown,endplay,False,True,False,1760555986.0,False,0.002
2025-10-16 11:56:43+00:00,ios,0,BR,2804:388:411f:26a8:7d91:352e:e711:9ea8,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",spotify:track:2tz5AWvu4B3dFGzrCWxzIO,,,,,,,,unknown,endplay,False,True,False,1760615803.0,False,0.0
2025-10-17 23:29:34+00:00,ios,28400,BR,2804:18:4870:df11:ff:6890:40a8:cca3,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,spotify:track:0qSu9sPSy4GWTeN7H5qgkJ,,,,,,,,unknown,endplay,False,True,False,1760743746.0,False,0.47333333333333333
2025-10-19 14:49:13+00:00,ios,0,BR,2804:18:4845:7111:556:2dfc:2426:3a1f,Nomadic (feat. Joji),Higher Brothers,Nomadic (feat. Joji),spotify:track:5QFGpf2laroGAYOprG5M6N,,,,,,,,unknown,endplay,False,True,False,1760885353.0,False,0.0
2025-10-24 23:51:15+00:00,ios,5060,BR,186.241.176.181,Te Boté,Alok,Te Boté,spotify:track:2SBdbkL7rDYwUB0s6PQVWr,,,,,,,,unknown,endplay,False,True,False,1761349870.0,False,0.08433333333333333
2025-10-31 22:34:23+00:00,ios,2317,BR,2804:14d:5ce3:5574:6861:3759:d840:ccfe,Tell Me U Luv Me,Juice WRLD,Tell Me U Luv Me,spotify:track:7nl1Mo998IywhC63aLWgCV,,,,,,,,unknown,endplay,False,True,False,1761950059.0,False,0.03861666666666667
2025-11-12 12:15:52+00:00,ios,0,BR,2804:388:a03d:4330:5db5:df81:382c:bb9c,Seven (feat. Latto) (Festival Mix) (Visualizer),Jung Kook,Seven (feat. Latto) (Festival Mix) (Visualizer),spotify:track:0M9WGn7JrlA9os8cK32qPg,,,,,,,,unknown,endplay,False,True,False,1762949752.0,False,0.0
2025-11-12 12:16:07+00:00,ios,0,BR,2804:388:a03d:4330:5db5:df81:382c:bb9c,Seven (feat. Latto) (Festival Mix) (Visualizer),Jung Kook,Seven (feat. Latto) (Festival Mix) (Visualizer),spotify:track:0M9WGn7JrlA9os8cK32qPg,,,,,,,,unknown,endplay,False,True,False,1762949767.0,False,0.0
2025-11-12 12:16:19+00:00,ios,6664,BR,2804:388:a03d:4330:5db5:df81:382c:bb9c,Seven (feat. Latto),Jung Kook,Seven (feat. Latto),spotify:track:7tvh0xpUYCN1Kp7NZSg0XT,,,,,,,,switched-to-video,endplay,True,True,False,1762949772.0,False,0.11106666666666666
2025-11-16 04:02:03+00:00,ios,0,BR,2804:14d:5ce3:5574:45de:d296:2855:66ce,Soy Peor - Remix,Bad Bunny,Soy Peor,spotify:track:1d3Y4yAfNBPNxkwXPsYOT3,,,,,,,,unknown,endplay,False,True,False,1763265723.0,False,0.0
2025-11-16 04:02:19+00:00,ios,1010,BR,2804:14d:5ce3:5574:45de:d296:2855:66ce,Soy Peor - Remix,Bad Bunny,Soy Peor,spotify:track:1d3Y4yAfNBPNxkwXPsYOT3,,,,,,,,unknown,endplay,False,True,False,1763265738.0,False,0.016833333333333332
2026-04-03 03:12:58+00:00,ios,0,BR,2804:388:9056:17ff:1c21:bdd:a971:a7d1,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775185978.0,False,0.0
2026-04-03 03:12:58+00:00,ios,4124,BR,2804:388:9056:17ff:1c21:bdd:a971:a7d1,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775185974.0,False,0.06873333333333333
2026-04-03 03:12:58+00:00,ios,0,BR,2804:388:9056:17ff:1c21:bdd:a971:a7d1,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775185978.0,False,0.0
2026-04-03 03:13:07+00:00,ios,4294,BR,2804:388:9056:17ff:1c21:bdd:a971:a7d1,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775185982.0,False,0.07156666666666667
2026-04-03 04:48:29+00:00,ios,399,BR,2804:388:9056:17ff:1c21:bdd:a971:a7d1,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775191709.0,False,0.00665
2026-04-03 04:48:35+00:00,ios,5192,BR,2804:388:9056:17ff:1c21:bdd:a971:a7d1,WHITE LINES (feat. Andre Troutman),Kanye West,WHITE LINES (feat. Andre Troutman),spotify:track:6pArShgQA8hxntZPrHAQJL,,,,,,,,unknown,endplay,False,True,False,1775191710.0,False,0.08653333333333334
2026-04-03 04:48:42+00:00,ios,1433,BR,2804:388:9056:17ff:1c21:bdd:a971:a7d1,,,,,100 YouTubers Vs World’s Deadliest Player,MrBeast Gaming,spotify:episode:1iojc4kFwsIOuBPEw7fLsV,,,,,unknown,endplay,False,True,False,1775191721.0,False,0.023883333333333333
2026-04-03 05:22:52+00:00,ios,0,BR,2804:388:9056:17ff:1c21:bdd:a971:a7d1,WHITE LINES (feat. Andre Troutman),Kanye West,WHITE LINES (feat. Andre Troutman),spotify:track:6pArShgQA8hxntZPrHAQJL,,,,,,,,unknown,endplay,False,True,False,1775193772.0,False,0.0
2026-04-03 05:22:54+00:00,ios,1702,BR,2804:388:9056:17ff:1c21:bdd:a971:a7d1,WHITE LINES (feat. Andre Troutman),Kanye West,WHITE LINES (feat. Andre Troutman),spotify:track:6pArShgQA8hxntZPrHAQJL,,,,,,,,unknown,endplay,False,True,False,1775193772.0,False,0.028366666666666665
2026-04-03 22:57:37+00:00,ios,24,BR,187.13.170.220,WHITE LINES (feat. Andre Troutman),Kanye West,WHITE LINES (feat. Andre Troutman),spotify:track:6pArShgQA8hxntZPrHAQJL,,,,,,,,unknown,endplay,False,True,False,1775257057.0,False,0.0004
2026-04-03 22:57:46+00:00,ios,7242,BR,187.13.170.220,SWIM with j-hope (Afrobeat Remix),BTS,SWIM with j-hope (Afrobeat Remix),spotify:track:6UPvrCrD4vTqTeeF0QDqBY,,,,,,,,unknown,endplay,False,True,False,1775257059.0,False,0.1207
2026-04-04 23:51:37+00:00,ios,0,BR,2804:388:4259:321:a4a3:6545:902c:322b,SWIM with j-hope (Afrobeat Remix),BTS,SWIM with j-hope (Afrobeat Remix),spotify:track:6UPvrCrD4vTqTeeF0QDqBY,,,,,,,,unknown,endplay,False,True,False,1775346697.0,False,0.0
2026-04-04 23:51:55+00:00,ios,17083,BR,2804:388:4259:321:a4a3:6545:902c:322b,SWIM with j-hope (Afrobeat Remix),BTS,SWIM with j-hope (Afrobeat Remix),spotify:track:6UPvrCrD4vTqTeeF0QDqBY,,,,,,,,unknown,endplay,False,True,False,1775346698.0,False,0.2847166666666667
2026-04-04 23:59:36+00:00,ios,300,BR,2804:388:4259:321:a4a3:6545:902c:322b,SWIM with j-hope (Afrobeat Remix),BTS,SWIM with j-hope (Afrobeat Remix),spotify:track:6UPvrCrD4vTqTeeF0QDqBY,,,,,,,,unknown,endplay,False,True,False,1775347176.0,False,0.005
2026-04-04 23:59:37+00:00,ios,828,BR,2804:388:4259:321:a4a3:6545:902c:322b,SWIM with j-hope (Afrobeat Remix),BTS,SWIM with j-hope (Afrobeat Remix),spotify:track:6UPvrCrD4vTqTeeF0QDqBY,,,,,,,,unknown,endplay,False,True,False,1775347176.0,False,0.0138
2026-04-05 00:00:16+00:00,ios,1168,BR,2804:388:4259:321:a4a3:6545:902c:322b,SWIM with j-hope (Afrobeat Remix),BTS,SWIM with j-hope (Afrobeat Remix),spotify:track:6UPvrCrD4vTqTeeF0QDqBY,,,,,,,,unknown,endplay,False,True,False,1775347215.0,False,0.019466666666666667
2026-04-05 17:41:03+00:00,ios,0,BR,2804:388:425a:3466:e579:1659:ab47:bf90,SWIM with j-hope (Afrobeat Remix),BTS,SWIM with j-hope (Afrobeat Remix),spotify:track:6UPvrCrD4vTqTeeF0QDqBY,,,,,,,,unknown,endplay,False,True,False,1775410863.0,False,0.0
2026-04-07 23:47:55+00:00,ios,4486,BR,2804:388:424f:27e3:e07a:d5a9:9077:5e8d,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775605670.0,False,0.07476666666666666
2026-04-09 12:00:44+00:00,ios,18895,BR,2804:388:5068:c77c:219e:b500:673c:7db1,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775736025.0,False,0.3149166666666667
2026-04-09 15:25:12+00:00,ios,0,BR,2804:388:4114:8913:ad9d:21e6:f8ef:8e37,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775748312.0,False,0.0
2026-04-09 15:25:29+00:00,ios,16360,BR,2804:388:4114:8913:ad9d:21e6:f8ef:8e37,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775748312.0,False,0.27266666666666667
2026-04-10 12:15:29+00:00,ios,0,BR,2804:388:a031:1f34:69ef:dcac:2552:8c00,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775823329.0,False,0.0
2026-04-10 14:21:44+00:00,ios,0,BR,2804:388:a031:1f34:69ef:dcac:2552:8c00,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775830904.0,False,0.0
2026-04-10 14:21:44+00:00,ios,293,BR,2804:388:a031:1f34:69ef:dcac:2552:8c00,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775830904.0,False,0.004883333333333333
2026-04-10 14:21:48+00:00,ios,3568,BR,2804:388:a031:1f34:69ef:dcac:2552:8c00,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775830904.0,False,0.05946666666666667
2026-04-10 14:21:52+00:00,ios,265,BR,2804:388:a031:1f34:69ef:dcac:2552:8c00,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775830911.0,False,0.004416666666666667
2026-04-10 14:21:52+00:00,ios,531,BR,2804:388:a031:1f34:69ef:dcac:2552:8c00,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1775830912.0,False,0.00885
2026-04-11 21:12:00+00:00,ios,0,BR,179.218.6.241,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775941920.0,False,0.0
2026-04-11 21:13:06+00:00,ios,29000,BR,179.218.6.241,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,trackdone,False,False,False,1775941956.0,False,0.48333333333333334
2026-04-11 21:13:13+00:00,ios,0,BR,179.218.6.241,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775941993.0,False,0.0
2026-04-11 21:13:50+00:00,ios,105,BR,179.218.6.241,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775942030.0,False,0.00175
2026-04-11 21:13:54+00:00,ios,248,BR,179.218.6.241,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775942034.0,False,0.0041333333333333335
2026-04-11 21:13:55+00:00,ios,718,BR,179.218.6.241,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775942034.0,False,0.011966666666666667
2026-04-11 21:14:16+00:00,ios,0,BR,179.218.6.241,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775942056.0,False,0.0
2026-04-11 21:26:22+00:00,ios,279,BR,2804:14d:5ce3:5574:d068:7804:5b8a:379,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775942782.0,False,0.00465
2026-04-11 21:26:23+00:00,ios,1076,BR,2804:14d:5ce3:5574:d068:7804:5b8a:379,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1775942782.0,False,0.017933333333333332
2026-04-11 21:26:27+00:00,ios,2896,BR,2804:14d:5ce3:5574:d068:7804:5b8a:379,FATHER (feat. Travis Scott),Kanye West,FATHER (feat. Travis Scott),spotify:track:79o4iYEoCpKwFVMG8IYvga,,,,,,,,unknown,endplay,False,True,False,1775942784.0,False,0.048266666666666666
2026-04-12 02:31:02+00:00,ios,0,BR,2804:388:a031:1f34:2d53:a19e:2fb1:486c,FATHER (feat. Travis Scott),Kanye West,FATHER (feat. Travis Scott),spotify:track:79o4iYEoCpKwFVMG8IYvga,,,,,,,,unknown,endplay,False,True,False,1775961062.0,False,0.0
2026-04-12 14:30:17+00:00,ios,21,BR,2804:388:a031:1f34:568:9636:b0d3:34f5,FATHER (feat. Travis Scott),Kanye West,FATHER (feat. Travis Scott),spotify:track:79o4iYEoCpKwFVMG8IYvga,,,,,,,,unknown,endplay,False,True,False,1776004217.0,False,0.00035
2026-04-12 14:30:31+00:00,ios,14577,BR,2804:388:a031:1f34:568:9636:b0d3:34f5,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1776004217.0,False,0.24295
2026-04-12 14:32:51+00:00,ios,258,BR,2804:388:a031:1f34:568:9636:b0d3:34f5,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1776004370.0,False,0.0043
2026-04-12 14:33:20+00:00,ios,29000,BR,2804:388:a031:1f34:568:9636:b0d3:34f5,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,trackdone,False,False,False,1776004371.0,False,0.48333333333333334
2026-04-13 02:38:11+00:00,ios,0,BR,2804:388:a031:1f34:568:9636:b0d3:34f5,SISTERS AND BROTHERS,Kanye West,SISTERS AND BROTHERS,spotify:track:22b42nGMjGslzs9JSblIE1,,,,,,,,unknown,endplay,False,True,False,1776047891.0,False,0.0
2026-04-13 02:38:18+00:00,ios,6426,BR,2804:388:a031:1f34:568:9636:b0d3:34f5,WHITE LINES (feat. Andre Troutman),Kanye West,WHITE LINES (feat. Andre Troutman),spotify:track:6pArShgQA8hxntZPrHAQJL,,,,,,,,unknown,endplay,False,True,False,1776047891.0,False,0.1071
2026-04-13 12:31:51+00:00,ios,0,BR,2804:388:a031:1f34:568:9636:b0d3:34f5,WHITE LINES (feat. Andre Troutman),Kanye West,WHITE LINES (feat. Andre Troutman),spotify:track:6pArShgQA8hxntZPrHAQJL,,,,,,,,unknown,endplay,False,True,False,1776083511.0,False,0.0
2026-04-13 12:31:52+00:00,ios,518,BR,2804:388:a031:1f34:568:9636:b0d3:34f5,WHITE LINES (feat. Andre Troutman),Kanye West,WHITE LINES (feat. Andre Troutman),spotify:track:6pArShgQA8hxntZPrHAQJL,,,,,,,,unknown,endplay,False,True,False,1776083512.0,False,0.008633333333333333
2026-04-13 15:21:25+00:00,ios,157,BR,2804:388:a031:1f34:90e8:59c:903e:c72c,WHITE LINES (feat. Andre Troutman),Kanye West,WHITE LINES (feat. Andre Troutman),spotify:track:6pArShgQA8hxntZPrHAQJL,,,,,,,,unknown,endplay,False,True,False,1776093685.0,False,0.002616666666666667
2026-04-17 12:47:42+00:00,ios,5991,BR,2804:388:411c:4561:649d:2983:ec22:c8f9,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1776430056.0,False,0.09985
2026-04-17 12:56:22+00:00,ios,919,BR,2804:388:411c:4561:649d:2983:ec22:c8f9,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1776430581.0,False,0.015316666666666666
2026-04-17 12:56:22+00:00,ios,0,BR,2804:388:411c:4561:649d:2983:ec22:c8f9,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1776430582.0,False,0.0
2026-04-17 12:56:32+00:00,ios,1304,BR,2804:388:411c:4561:649d:2983:ec22:c8f9,2.0 (Live at Pier 17) | Presented by Spotify,BTS,2.0 (Live at Pier 17) | Presented by Spotify,spotify:track:44dQsteUZzZ5aN1uS8lhRj,,,,,,,,unknown,endplay,False,True,False,1776430591.0,False,0.021733333333333334
2026-04-19 16:57:14+00:00,ios,29000,BR,2804:388:4241:c5e6:f8c0:7def:1bd9:b62f,FATHER (feat. Travis Scott),Kanye West,FATHER (feat. Travis Scott),spotify:track:79o4iYEoCpKwFVMG8IYvga,,,,,,,,unknown,trackdone,False,False,False,1776617805.0,False,0.48333333333333334
